rdfid,name,time,value,sub_rdfid
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,155.0,-32.97076761751352,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,155.0,0.9336654380251863,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,155.0,-26.80274193784628,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,155.0,0.8068673145992812,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,155.0,-29.252655172153506,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,187.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,187.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,187.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,187.0,-19.288773771818647,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,187.0,1.0,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,187.0,-23.63555380732802,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,187.0,0.8983609354710244,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,187.0,-14.695487783473014,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,187.0,0.8477286154765745,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,187.0,-26.447487647691577,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,187.0,0.9569032527666936,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,187.0,-26.619338366039578,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,187.0,0.9133903838545879,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,187.0,-31.169240381895257,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,187.0,0.9431361135502777,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,187.0,-25.48980694471416,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,187.0,0.8165981359805715,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,187.0,-28.812910298286457,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,112.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,112.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,112.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,112.0,-19.355161231349886,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,112.0,0.9999999999999998,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,112.0,-23.874223042642093,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,112.0,0.8991494540217063,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,112.0,-14.545587082531963,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,112.0,0.8473975409741178,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,112.0,-26.405152748049634,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,112.0,0.9520878656226305,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,112.0,-26.873112488357354,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,112.0,0.8983321365199757,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,112.0,-31.647076640605707,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,112.0,0.9372727387888691,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,112.0,-25.595140338945836,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,112.0,0.8179087175844797,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,112.0,-28.267460782044182,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,48.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,48.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,48.0,1.0,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,48.0,-23.20873497399895,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,48.0,1.0,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,48.0,-27.45324075376096,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,48.0,0.8796104648307003,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,48.0,-16.269743780937155,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,48.0,0.8322587400878881,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,48.0,-29.52868432527402,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,48.0,0.9467166960695281,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,48.0,-30.46915999793027,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,48.0,0.8902263066880421,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,48.0,-35.462547113912755,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,48.0,0.9283137936221891,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,48.0,-29.50917742633613,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,48.0,0.7833606161558974,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,48.0,-32.54974366503502,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,157.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,157.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,157.0,0.9999999999999998,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,157.0,-20.980545630030498,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,157.0,0.9999999999999999,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,157.0,-25.257695285412108,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,157.0,0.8933463418921355,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,157.0,-15.634359000473422,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,157.0,0.8447562305554474,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,157.0,-28.086735388752192,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,157.0,0.9524896316731399,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,157.0,-28.255318625247646,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,157.0,0.9006541696341034,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,157.0,-32.84375327462144,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,157.0,0.9373621728761277,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,157.0,-27.219927014065206,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,157.0,0.8113157890400977,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,157.0,-30.90840388939714,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,105.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,105.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,105.0,0.9999999999999998,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,105.0,-19.209281912416035,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,105.0,0.9999999999999999,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,105.0,-23.391970263938727,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,105.0,0.9055254798860651,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,105.0,-14.594744102902656,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,105.0,0.8609447223237258,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,105.0,-25.967535573280728,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,105.0,0.9596632930146672,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,105.0,-26.36716557451056,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,105.0,0.9152471301561951,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,105.0,-31.093096173423834,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,105.0,0.9457574958590744,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,105.0,-25.393060367319812,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,105.0,0.8278111672534383,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,105.0,-28.63815774433268,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,139.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,139.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,139.0,1.0,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,139.0,-18.979579713439673,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,139.0,1.0,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,139.0,-23.284356921164054,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,139.0,0.9073902621825957,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,139.0,-14.656061329053545,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,139.0,0.8669959718482335,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,139.0,-26.230355987171844,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,139.0,0.9606453608847311,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,139.0,-26.256507956708727,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,139.0,0.91437365925646,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,139.0,-30.80957417807009,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,139.0,0.9456232119888541,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,139.0,-25.164239726304622,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,139.0,0.8287548506455088,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,139.0,-28.56106995716026,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,51.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,51.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,51.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,51.0,-20.721507870252285,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,51.0,0.9999999999999999,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,51.0,-25.032627798671964,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,51.0,0.9011490290341662,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,51.0,-15.084082349357153,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,51.0,0.8587726509834109,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,51.0,-27.21084255317524,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,51.0,0.9567863463898495,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,51.0,-28.016777265578586,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,51.0,0.9077985984402005,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,51.0,-32.98744753607577,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,51.0,0.9411070891784871,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,51.0,-26.935963071197378,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,51.0,0.8190513557359937,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,51.0,-29.43228910646202,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,111.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,111.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,111.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,111.0,-22.232041244360413,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,111.0,1.0,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,111.0,-26.426636451809507,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,111.0,0.8844593522585588,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,111.0,-15.918406096514321,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,111.0,0.8396961259665442,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,111.0,-28.715494832440676,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,111.0,0.9501199979768779,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,111.0,-29.43174282722121,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,111.0,0.8967188233882898,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,111.0,-34.31058274142034,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,111.0,0.9319437215081047,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,111.0,-28.507844615605848,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,111.0,0.7892900905404434,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,111.0,-31.81154969257321,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,169.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,169.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,169.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,169.0,-20.78126520655728,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,169.0,1.0,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,169.0,-25.185665348765365,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,169.0,0.8965156207129455,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,169.0,-15.224503997799642,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,169.0,0.8550949652131925,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,169.0,-27.669532455035018,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,169.0,0.956881703360641,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,169.0,-28.169517164458334,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,169.0,0.9096651679119686,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,169.0,-32.94697295989439,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,169.0,0.9400373873960416,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,169.0,-27.00281996550457,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,169.0,0.8080944837004774,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,169.0,-29.71847251514972,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,64.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,64.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,64.0,1.0,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,64.0,24.468971115706744,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,64.0,0.9999999999999998,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,64.0,19.16835700491413,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,64.0,0.9908592740155481,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,64.0,4.1360990166093465,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,64.0,0.9963928625961488,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,64.0,7.225831862245444,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,64.0,1.0150868574734848,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,64.0,16.355741230255223,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,64.0,1.0123806291290123,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,64.0,16.873232324728026,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,64.0,1.0101941548725633,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,64.0,18.68102738468286,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,64.0,0.9809964100102805,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_160795646A1F4EDA9DAB9898ECC88150,CROSS_ANG,64.0,7.64007053311727,_9D8BB8E8B5DB40F6ABF515042B7DFF97
_01D9AE7C82794BF28EC9C743A09A5C11,CLAR_VOLT,174.0,1.0,_2BCC3D5923464FED9E08EB12EC388BD7
_02585A763FE446A599EABAAE1946E663,CLAR_ANG,174.0,0.0,_2BCC3D5923464FED9E08EB12EC388BD7
_048E634F63974DB9959C118F947A5C9F,AMHE_VOLT,174.0,0.9999999999999999,_4273A87151C0409780237BFD866C23DA
_0713BD82B583442DBC61E779F2CF286B,AMHE_ANG,174.0,24.40406310732427,_4273A87151C0409780237BFD866C23DA
_0A37CB75E86846668F178FF9316D695B,WINL_VOLT,174.0,0.9999999999999999,_4F715892155341C8A76534537F095B49
_0A5BDB6E87604E929E2AFBD74EC49D76,WINL_ANG,174.0,19.042402511108403,_4F715892155341C8A76534537F095B49
_0B47C04EA3A045E3BACA27AF6809CCBF,BOWM_VOLT,174.0,0.9881024102203807,_58F637D8B03A4B12A67DF2E5797F9B6A
_0CDB2CCB4A86457DB174F44B0242DCA4,BOWM_ANG,174.0,4.155882860434254,_58F637D8B03A4B12A67DF2E5797F9B6A
_0D37A27132EA4D94A8F0749B0766D1CE,TROY_VOLT,174.0,0.9884875240718162,_7324D6723635494784A4D8A9578FCE8A
_0DEC4920744048C5B136B40090428948,TROY_ANG,174.0,7.204645758904652,_7324D6723635494784A4D8A9578FCE8A
_0E2507C6DA854A39A75E3EBADA882446,MAPL_VOLT,174.0,1.0119869778415722,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_1092FC782BA546479EB039E18D13844D,MAPL_ANG,174.0,16.221164280825068,_7AC1BC6CDFAF4F26A97AD322E9F5AD31
_11691578444A449C95B5D999955F8E3B,GRAN_VOLT,174.0,1.006752931392886,_7DD325DCEFC248989B72AAD58D3DD4E9
_121025A0C8334FEBB8D6BFB953D8CE54,GRAN_ANG,174.0,16.67276441309507,_7DD325DCEFC248989B72AAD58D3DD4E9
_1329670D0EE04FBAA5D15ED8DA17C073,WAUT_VOLT,174.0,1.0077315690227469,_95D3CD0256FB4C9DB2860CFEFA45CD57
_141EB0670C394F5DB9D2E85567C7C474,WAUT_ANG,174.0,18.601926935455356,_95D3CD0256FB4C9DB2860CFEFA45CD57
_14F8FF6E7ECD438AAD432529AA2D087F,CROSS_VOLT,174.0,0.9790423570880084,_9D8BB8E8B5DB40F6ABF515042B7DFF97
